2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:50  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:51  |  0 | |
2019-12-24 17:37:52  |  0 | |
2019-12-24 17:37:52  |  0 | |
2019-12-24 17:37:52  |  0 | |
2019-12-24 17:37:52  |  0 | |
2019-12-24 17:37:53  | 1 | Closing |
2019-12-24 17:37:53  | 1 | Closing |
2019-12-24 17:37:53  | 1 | Closing |
2019-12-24 17:37:53  | 1 | Opening |
2019-12-24 17:37:53  | 1 | Opening |
2019-12-24 17:37:53  | 1 | Closing |
2019-12-24 17:37:53  | 1 | Opening |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Opening |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Closing |
2019-12-24 17:37:54  | 1 | Opening |
2019-12-24 17:37:55  | 1 | Opening |
2019-12-24 17:37:55  | 1 | Closing |
2019-12-24 17:37:55  | 1 | Closing |
2019-12-24 17:37:55  | 1 | Closing |
2019-12-24 17:37:55  | 1 | Opening |
2019-12-24 17:37:55  | 1 | Opening |
2019-12-24 17:37:55  | 1 | Closing |
2019-12-24 17:37:55  | 1 | Closing |
2019-12-24 17:37:55  | 1 | Opening |
2019-12-24 17:37:55  | 1 | Opening |
2019-12-24 17:37:56  | 1 | Opening |
2019-12-24 17:37:56  | 1 | Opening |
2019-12-24 17:37:56  |  0 | |
2019-12-24 17:37:56  | 1 | Opening |
2019-12-24 17:37:56  | 1 | Opening |
2019-12-24 17:37:56  | 1 | Closing |
2019-12-24 17:37:56  | 1 | Closing |
2019-12-24 17:37:56  | 1 | Closing |
2019-12-24 17:37:56  | 1 | Opening |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Closing |
2019-12-24 17:37:57  | 1 | Opening |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:58  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:37:59  | 1 | Closing |
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:00  | 1 | Closing |
2019-12-24 17:38:00  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
2019-12-24 17:38:01  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
2019-12-24 17:38:01  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
2019-12-24 17:38:01  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
2019-12-24 17:38:01  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
2019-12-24 17:38:01  | 1 | DROWSY |  output/output_video/20191224/20191224_1738.avi
2019-12-24 17:38:01  | 1 | Closing |
