2019-12-25 08:46:30  | 1 | Closing |
2019-12-25 08:46:30  | 1 | Opening |
2019-12-25 08:46:30  | 1 | Opening |
2019-12-25 08:46:30  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Closing |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:31  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Closing |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:32  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Closing |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Closing |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:33  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Opening |
2019-12-25 08:46:34  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Opening |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:35  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Opening |
2019-12-25 08:46:36  | 1 | Opening |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:36  | 1 | Closing |
2019-12-25 08:46:37  | 1 | Closing |
2019-12-25 08:46:37  | 1 | Closing |
